idx,modelID,modelName,disName,folderName,model_texture_name,resolution,qa,LQpQt
1941,35,mask-from-madang-province,mask-from-madang-province_simpL6_qp10_qt8_decompJPEG_512x512_Q25,mask-from-madang-province,mask-from-madang-province,512x512,25,L6_qp10_qt8
1942,35,mask-from-madang-province,mask-from-madang-province_simpL6_qp10_qt8_decompJPEG_712x712_Q10,mask-from-madang-province,mask-from-madang-province,712x712,10,L6_qp10_qt8
1943,35,mask-from-madang-province,mask-from-madang-province_simpL6_qp7_qt7_decompJPEG_2048x2048_Q75,mask-from-madang-province,mask-from-madang-province,2048x2048,75,L6_qp7_qt7
1944,35,mask-from-madang-province,mask-from-madang-province_simpL7_qp10_qt7_decompJPEG_2048x2048_Q10,mask-from-madang-province,mask-from-madang-province,2048x2048,10,L7_qp10_qt7
1945,35,mask-from-madang-province,mask-from-madang-province_simpL7_qp7_qt7_decompJPEG_512x512_Q50,mask-from-madang-province,mask-from-madang-province,512x512,50,L7_qp7_qt7
1946,35,mask-from-madang-province,mask-from-madang-province_simpL7_qp8_qt10_decompJPEG_512x512_Q10,mask-from-madang-province,mask-from-madang-province,512x512,10,L7_qp8_qt10
1947,35,mask-from-madang-province,mask-from-madang-province_simpL7_qp9_qt10_decompJPEG_512x512_Q10,mask-from-madang-province,mask-from-madang-province,512x512,10,L7_qp9_qt10
1948,35,mask-from-madang-province,mask-from-madang-province_simpL7_qp9_qt7_decompJPEG_1440x1440_Q10,mask-from-madang-province,mask-from-madang-province,1440x1440,10,L7_qp9_qt7
1949,35,mask-from-madang-province,mask-from-madang-province_simpL8_qp11_qt7_decompJPEG_1440x1440_Q25,mask-from-madang-province,mask-from-madang-province,1440x1440,25,L8_qp11_qt7
1950,35,mask-from-madang-province,mask-from-madang-province_simpL8_qp8_qt8_decompJPEG_1024x1024_Q50,mask-from-madang-province,mask-from-madang-province,1024x1024,50,L8_qp8_qt8
1951,35,mask-from-madang-province,mask-from-madang-province_simpL8_qp8_qt9_decompJPEG_712x712_Q10,mask-from-madang-province,mask-from-madang-province,712x712,10,L8_qp8_qt9
1952,35,mask-from-madang-province,mask-from-madang-province_simpL8_qp9_qt6_decompJPEG_2048x2048_Q10,mask-from-madang-province,mask-from-madang-province,2048x2048,10,L8_qp9_qt6
1953,35,mask-from-madang-province,mask-from-madang-province_simpL9_qp10_qt7_decompJPEG_512x512_Q50,mask-from-madang-province,mask-from-madang-province,512x512,50,L9_qp10_qt7
1954,35,mask-from-madang-province,mask-from-madang-province_simpL9_qp7_qt8_decompJPEG_512x512_Q90,mask-from-madang-province,mask-from-madang-province,512x512,90,L9_qp7_qt8
1955,35,mask-from-madang-province,mask-from-madang-province_simpL9_qp7_qt9_decompJPEG_512x512_Q25,mask-from-madang-province,mask-from-madang-province,512x512,25,L9_qp7_qt9
1956,35,mask-from-madang-province,mask-from-madang-province_simpL9_qp8_qt7_decompJPEG_512x512_Q90,mask-from-madang-province,mask-from-madang-province,512x512,90,L9_qp8_qt7
1957,35,mask-from-madang-province,mask-from-madang-province_simpL9_qp8_qt8_decompJPEG_1024x1024_Q25,mask-from-madang-province,mask-from-madang-province,1024x1024,25,L9_qp8_qt8
1958,35,mask-from-madang-province,mask-from-madang-province_simpL9_qp8_qt8_decompJPEG_512x512_Q10,mask-from-madang-province,mask-from-madang-province,512x512,10,L9_qp8_qt8
1959,35,mask-from-madang-province,mask-from-madang-province_simpL9_qp8_qt8_decompJPEG_512x512_Q25,mask-from-madang-province,mask-from-madang-province,512x512,25,L9_qp8_qt8
1960,35,mask-from-madang-province,mask-from-madang-province_simpL9_qp9_qt8_decompJPEG_512x512_Q10,mask-from-madang-province,mask-from-madang-province,512x512,10,L9_qp9_qt8
1961,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL1_qp8_qt10_decompJPEG_512x512_Q75,pastries,texture,512x512,75,L1_qp8_qt10
1962,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL1_qp8_qt9_decompJPEG_712x712_Q25,pastries,texture,712x712,25,L1_qp8_qt9
1963,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL1_qp8_qt9_decompJPEG_712x712_Q50,pastries,texture,712x712,50,L1_qp8_qt9
1964,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL10_qp10_qt10_decompJPEG_1440x1440_Q25,pastries,texture,1440x1440,25,L10_qp10_qt10
1965,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL10_qp10_qt6_decompJPEG_1024x1024_Q25,pastries,texture,1024x1024,25,L10_qp10_qt6
1966,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL10_qp10_qt6_decompJPEG_1024x1024_Q75,pastries,texture,1024x1024,75,L10_qp10_qt6
1967,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL10_qp10_qt6_decompJPEG_1024x1024_Q90,pastries,texture,1024x1024,90,L10_qp10_qt6
1968,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL10_qp10_qt6_decompJPEG_1440x1440_Q90,pastries,texture,1440x1440,90,L10_qp10_qt6
1969,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL10_qp10_qt6_decompJPEG_2048x2048_Q50,pastries,texture,2048x2048,50,L10_qp10_qt6
1970,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL10_qp10_qt6_decompJPEG_2048x2048_Q75,pastries,texture,2048x2048,75,L10_qp10_qt6
1971,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL10_qp10_qt6_decompJPEG_2048x2048_Q90,pastries,texture,2048x2048,90,L10_qp10_qt6
1972,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL10_qp10_qt7_decompJPEG_1024x1024_Q90,pastries,texture,1024x1024,90,L10_qp10_qt7
1973,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL10_qp10_qt7_decompJPEG_1440x1440_Q10,pastries,texture,1440x1440,10,L10_qp10_qt7
1974,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL10_qp10_qt7_decompJPEG_1440x1440_Q50,pastries,texture,1440x1440,50,L10_qp10_qt7
1975,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL10_qp10_qt7_decompJPEG_1440x1440_Q75,pastries,texture,1440x1440,75,L10_qp10_qt7
1976,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL10_qp10_qt7_decompJPEG_1440x1440_Q90,pastries,texture,1440x1440,90,L10_qp10_qt7
1977,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL10_qp10_qt7_decompJPEG_2048x2048_Q50,pastries,texture,2048x2048,50,L10_qp10_qt7
1978,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL10_qp10_qt7_decompJPEG_2048x2048_Q75,pastries,texture,2048x2048,75,L10_qp10_qt7
1979,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL10_qp10_qt7_decompJPEG_2048x2048_Q90,pastries,texture,2048x2048,90,L10_qp10_qt7
1980,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL10_qp10_qt8_decompJPEG_2048x2048_Q25,pastries,texture,2048x2048,25,L10_qp10_qt8
1981,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL10_qp10_qt8_decompJPEG_2048x2048_Q50,pastries,texture,2048x2048,50,L10_qp10_qt8
1982,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL10_qp10_qt8_decompJPEG_2048x2048_Q75,pastries,texture,2048x2048,75,L10_qp10_qt8
1983,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL10_qp11_qt6_decompJPEG_1024x1024_Q25,pastries,texture,1024x1024,25,L10_qp11_qt6
1984,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL10_qp11_qt6_decompJPEG_1024x1024_Q75,pastries,texture,1024x1024,75,L10_qp11_qt6
1985,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL10_qp11_qt6_decompJPEG_2048x2048_Q50,pastries,texture,2048x2048,50,L10_qp11_qt6
1986,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL10_qp11_qt6_decompJPEG_2048x2048_Q75,pastries,texture,2048x2048,75,L10_qp11_qt6
1987,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL10_qp11_qt7_decompJPEG_1024x1024_Q90,pastries,texture,1024x1024,90,L10_qp11_qt7
1988,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL10_qp11_qt7_decompJPEG_2048x2048_Q50,pastries,texture,2048x2048,50,L10_qp11_qt7
1989,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL10_qp11_qt7_decompJPEG_2048x2048_Q75,pastries,texture,2048x2048,75,L10_qp11_qt7
1990,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL10_qp11_qt7_decompJPEG_2048x2048_Q90,pastries,texture,2048x2048,90,L10_qp11_qt7
1991,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL10_qp11_qt8_decompJPEG_1024x1024_Q75,pastries,texture,1024x1024,75,L10_qp11_qt8
1992,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL10_qp11_qt8_decompJPEG_1440x1440_Q10,pastries,texture,1440x1440,10,L10_qp11_qt8
1993,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL10_qp11_qt8_decompJPEG_2048x2048_Q75,pastries,texture,2048x2048,75,L10_qp11_qt8
1994,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL10_qp11_qt8_decompJPEG_2048x2048_Q90,pastries,texture,2048x2048,90,L10_qp11_qt8
1995,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL10_qp11_qt9_decompJPEG_1024x1024_Q75,pastries,texture,1024x1024,75,L10_qp11_qt9
1996,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL10_qp7_qt6_decompJPEG_1024x1024_Q75,pastries,texture,1024x1024,75,L10_qp7_qt6
1997,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL10_qp8_qt8_decompJPEG_1440x1440_Q25,pastries,texture,1440x1440,25,L10_qp8_qt8
1998,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL10_qp8_qt8_decompJPEG_1440x1440_Q90,pastries,texture,1440x1440,90,L10_qp8_qt8
1999,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL10_qp9_qt10_decompJPEG_2048x2048_Q50,pastries,texture,2048x2048,50,L10_qp9_qt10
2000,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL10_qp9_qt8_decompJPEG_1024x1024_Q90,pastries,texture,1024x1024,90,L10_qp9_qt8
2001,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL2_qp8_qt10_decompJPEG_512x512_Q75,pastries,texture,512x512,75,L2_qp8_qt10
2002,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL3_qp8_qt9_decompJPEG_1440x1440_Q25,pastries,texture,1440x1440,25,L3_qp8_qt9
2003,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL5_qp10_qt8_decompJPEG_2048x2048_Q50,pastries,texture,2048x2048,50,L5_qp10_qt8
2004,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL5_qp8_qt10_decompJPEG_512x512_Q25,pastries,texture,512x512,25,L5_qp8_qt10
2005,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL6_qp11_qt10_decompJPEG_712x712_Q25,pastries,texture,712x712,25,L6_qp11_qt10
2006,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL7_qp10_qt10_decompJPEG_712x712_Q25,pastries,texture,712x712,25,L7_qp10_qt10
2007,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL7_qp11_qt10_decompJPEG_712x712_Q25,pastries,texture,712x712,25,L7_qp11_qt10
2008,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL8_qp11_qt10_decompJPEG_512x512_Q90,pastries,texture,512x512,90,L8_qp11_qt10
2009,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL8_qp11_qt10_decompJPEG_712x712_Q25,pastries,texture,712x712,25,L8_qp11_qt10
2010,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL8_qp9_qt10_decompJPEG_712x712_Q25,pastries,texture,712x712,25,L8_qp9_qt10
2011,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL9_qp10_qt6_decompJPEG_512x512_Q50,pastries,texture,512x512,50,L9_qp10_qt6
2012,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL9_qp10_qt6_decompJPEG_712x712_Q10,pastries,texture,712x712,10,L9_qp10_qt6
2013,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL9_qp11_qt10_decompJPEG_512x512_Q50,pastries,texture,512x512,50,L9_qp11_qt10
2014,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL9_qp8_qt8_decompJPEG_1440x1440_Q10,pastries,texture,1440x1440,10,L9_qp8_qt8
2015,39,model_Pastries_20180129_111506950,model_Pastries_20180129_111506950_simpL9_qp9_qt10_decompJPEG_512x512_Q50,pastries,texture,512x512,50,L9_qp9_qt10
2016,37,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL1_qp10_qt8_decompJPEG_512x512_Q75,orbiter-space-shuttle-ov-103-discovery,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096-diffuse_17832851910588591680,512x512,75,L1_qp10_qt8
2017,37,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL1_qp10_qt8_decompJPEG_712x712_Q90,orbiter-space-shuttle-ov-103-discovery,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096-diffuse_17832851910588591680,712x712,90,L1_qp10_qt8
2018,37,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL2_qp11_qt10_decompJPEG_712x712_Q50,orbiter-space-shuttle-ov-103-discovery,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096-diffuse_17832851910588591680,712x712,50,L2_qp11_qt10
2019,37,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL2_qp11_qt8_decompJPEG_512x512_Q25,orbiter-space-shuttle-ov-103-discovery,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096-diffuse_17832851910588591680,512x512,25,L2_qp11_qt8
2020,37,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL2_qp8_qt8_decompJPEG_1024x1024_Q10,orbiter-space-shuttle-ov-103-discovery,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096-diffuse_17832851910588591680,1024x1024,10,L2_qp8_qt8
2021,37,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL2_qp9_qt8_decompJPEG_712x712_Q50,orbiter-space-shuttle-ov-103-discovery,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096-diffuse_17832851910588591680,712x712,50,L2_qp9_qt8
2022,37,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL3_qp8_qt10_decompJPEG_712x712_Q75,orbiter-space-shuttle-ov-103-discovery,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096-diffuse_17832851910588591680,712x712,75,L3_qp8_qt10
2023,37,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL3_qp9_qt8_decompJPEG_1024x1024_Q50,orbiter-space-shuttle-ov-103-discovery,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096-diffuse_17832851910588591680,1024x1024,50,L3_qp9_qt8
2024,37,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL4_qp10_qt8_decompJPEG_512x512_Q10,orbiter-space-shuttle-ov-103-discovery,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096-diffuse_17832851910588591680,512x512,10,L4_qp10_qt8
2025,37,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL4_qp10_qt9_decompJPEG_2048x2048_Q75,orbiter-space-shuttle-ov-103-discovery,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096-diffuse_17832851910588591680,2048x2048,75,L4_qp10_qt9
2026,37,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL4_qp11_qt10_decompJPEG_512x512_Q50,orbiter-space-shuttle-ov-103-discovery,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096-diffuse_17832851910588591680,512x512,50,L4_qp11_qt10
2027,37,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL4_qp11_qt7_decompJPEG_1024x1024_Q50,orbiter-space-shuttle-ov-103-discovery,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096-diffuse_17832851910588591680,1024x1024,50,L4_qp11_qt7
2028,37,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL4_qp8_qt8_decompJPEG_1440x1440_Q50,orbiter-space-shuttle-ov-103-discovery,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096-diffuse_17832851910588591680,1440x1440,50,L4_qp8_qt8
2029,37,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL4_qp9_qt10_decompJPEG_512x512_Q50,orbiter-space-shuttle-ov-103-discovery,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096-diffuse_17832851910588591680,512x512,50,L4_qp9_qt10
2030,37,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL4_qp9_qt8_decompJPEG_512x512_Q25,orbiter-space-shuttle-ov-103-discovery,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096-diffuse_17832851910588591680,512x512,25,L4_qp9_qt8
2031,37,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL5_qp11_qt7_decompJPEG_512x512_Q90,orbiter-space-shuttle-ov-103-discovery,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096-diffuse_17832851910588591680,512x512,90,L5_qp11_qt7
2032,37,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL5_qp11_qt9_decompJPEG_512x512_Q25,orbiter-space-shuttle-ov-103-discovery,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096-diffuse_17832851910588591680,512x512,25,L5_qp11_qt9
2033,37,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL5_qp8_qt10_decompJPEG_1440x1440_Q50,orbiter-space-shuttle-ov-103-discovery,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096-diffuse_17832851910588591680,1440x1440,50,L5_qp8_qt10
2034,37,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL5_qp8_qt9_decompJPEG_512x512_Q25,orbiter-space-shuttle-ov-103-discovery,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096-diffuse_17832851910588591680,512x512,25,L5_qp8_qt9
2035,37,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL6_qp11_qt7_decompJPEG_512x512_Q90,orbiter-space-shuttle-ov-103-discovery,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096-diffuse_17832851910588591680,512x512,90,L6_qp11_qt7
2036,37,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL6_qp9_qt8_decompJPEG_512x512_Q50,orbiter-space-shuttle-ov-103-discovery,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096-diffuse_17832851910588591680,512x512,50,L6_qp9_qt8
2037,37,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL6_qp9_qt8_decompJPEG_712x712_Q75,orbiter-space-shuttle-ov-103-discovery,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096-diffuse_17832851910588591680,712x712,75,L6_qp9_qt8
2038,37,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL7_qp11_qt8_decompJPEG_512x512_Q25,orbiter-space-shuttle-ov-103-discovery,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096-diffuse_17832851910588591680,512x512,25,L7_qp11_qt8
2039,37,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL7_qp8_qt10_decompJPEG_1024x1024_Q25,orbiter-space-shuttle-ov-103-discovery,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096-diffuse_17832851910588591680,1024x1024,25,L7_qp8_qt10
2040,37,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL8_qp10_qt9_decompJPEG_1440x1440_Q10,orbiter-space-shuttle-ov-103-discovery,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096-diffuse_17832851910588591680,1440x1440,10,L8_qp10_qt9
2041,37,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL8_qp11_qt10_decompJPEG_1024x1024_Q75,orbiter-space-shuttle-ov-103-discovery,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096-diffuse_17832851910588591680,1024x1024,75,L8_qp11_qt10
2042,37,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL8_qp11_qt9_decompJPEG_712x712_Q10,orbiter-space-shuttle-ov-103-discovery,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096-diffuse_17832851910588591680,712x712,10,L8_qp11_qt9
2043,37,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL8_qp7_qt10_decompJPEG_1024x1024_Q75,orbiter-space-shuttle-ov-103-discovery,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096-diffuse_17832851910588591680,1024x1024,75,L8_qp7_qt10
2044,37,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL8_qp8_qt8_decompJPEG_1024x1024_Q25,orbiter-space-shuttle-ov-103-discovery,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096-diffuse_17832851910588591680,1024x1024,25,L8_qp8_qt8
2045,37,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL8_qp8_qt9_decompJPEG_1024x1024_Q25,orbiter-space-shuttle-ov-103-discovery,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096-diffuse_17832851910588591680,1024x1024,25,L8_qp8_qt9
2046,37,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL8_qp8_qt9_decompJPEG_1440x1440_Q10,orbiter-space-shuttle-ov-103-discovery,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096-diffuse_17832851910588591680,1440x1440,10,L8_qp8_qt9
2047,37,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL8_qp8_qt9_decompJPEG_712x712_Q50,orbiter-space-shuttle-ov-103-discovery,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096-diffuse_17832851910588591680,712x712,50,L8_qp8_qt9
2048,37,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL8_qp9_qt9_decompJPEG_1024x1024_Q50,orbiter-space-shuttle-ov-103-discovery,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096-diffuse_17832851910588591680,1024x1024,50,L8_qp9_qt9
2049,37,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL8_qp9_qt9_decompJPEG_1440x1440_Q75,orbiter-space-shuttle-ov-103-discovery,Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096-diffuse_17832851910588591680,1440x1440,75,L8_qp9_qt9
